,campaign_id,segments_date,metrics_clicks,metrics_conversions,metrics_cost_micros,metrics_impressions,metrics_video_views,metrics_conversions_value,campaign_advertising_channel_type,campaign_budget_amount,campaign_name
2890,20233159677,2024-04-01,244,5.0,97675781,28681,18,141.545,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2891,20233159677,2024-04-02,268,10.95592,91572212,30910,20,379.49826318,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2892,20233159677,2024-04-03,257,4.427087,83818760,30986,14,242.39948801,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2893,20233159677,2024-04-04,259,9.0,98836133,32296,17,420.08000000000004,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2894,20233159677,2024-04-05,272,7.01357,98387915,33296,10,283.88338106000003,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2895,20233159677,2024-04-06,305,8.982513,104393259,37500,20,420.0899176,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2896,20233159677,2024-04-07,319,6.453098,111346762,37852,16,282.95932317,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2897,20233159677,2024-04-08,213,6.108256,82245876,34446,19,349.65606537,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2898,20233159677,2024-04-09,226,8.908036,83331552,34542,10,295.62174115,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2899,20233159677,2024-04-10,289,5.011757,133229957,35192,23,199.96212215,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2900,20233159677,2024-04-11,295,9.005551,100305895,34823,31,326.98947809,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2901,20233159677,2024-04-12,257,8.257625,83937388,32032,20,438.01474554,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2902,20233159677,2024-04-13,321,5.010828,132086596,39309,30,277.76733044,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2903,20233159677,2024-04-14,241,5.0,86471330,34553,27,147.79000000000002,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2904,20233159677,2024-04-15,233,14.343593,81180157,24297,12,1007.2940318,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2905,20233159677,2024-04-16,200,3.839254,73858243,24469,13,256.4396094,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2906,20233159677,2024-04-17,251,8.010532,89863533,26490,3,592.2781258,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2907,20233159677,2024-04-18,276,11.985706,111116190,33589,15,630.55524413,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2908,20233159677,2024-04-19,274,6.0,105211216,35207,15,184.79,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2909,20233159677,2024-04-20,345,7.099988,128452637,40273,26,485.58576932,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2910,20233159677,2024-04-21,345,10.0,137888683,41087,20,339.81,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2911,20233159677,2024-04-22,258,8.605084999999999,135173117,35483,35,454.5313753,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2912,20233159677,2024-04-23,269,10.003076,107035801,33176,36,641.62007436,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2913,20233159677,2024-04-24,277,7.001873,102206336,34546,57,403.78367588000003,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2914,20233159677,2024-04-25,267,11.028685,119992931,33254,28,505.26048438,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2915,20233159677,2024-04-26,305,11.063139,112927892,36557,29,482.15073456,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2916,20233159677,2024-04-27,396,9.522435999999999,175998710,45652,18,440.46017556,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2917,20233159677,2024-04-28,389,17.644703,150652850,43035,11,719.0830453,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2918,20233159677,2024-04-29,289,14.508015,121780122,36843,2,530.3868656100001,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2919,20233159677,2024-04-30,317,13.334089,148171227,37648,3,793.90994255,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2920,20233159677,2024-05-01,298,5.0,122396449,40272,23,233.43,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2921,20233159677,2024-05-02,267,3.599287,125049552,38050,11,220.30864363999999,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2922,20233159677,2024-05-03,313,6.666667,130218186,41146,14,220.39667592,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2923,20233159677,2024-05-04,327,10.013349,139691729,45523,18,472.79166717,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2924,20233159677,2024-05-05,325,19.215416,130845539,41923,25,728.5043792399999,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2925,20233159677,2024-05-06,309,16.052441,129925185,33827,8,674.9915055,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2926,20233159677,2024-05-07,295,8.5,117750971,35514,2,357.715,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2927,20233159677,2024-05-08,251,7.0,114633133,32083,8,278.76,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2928,20233159677,2024-05-09,227,14.330736,91025606,33926,42,554.5971688,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2929,20233159677,2024-05-10,230,4.0,103650647,32972,1,217.84,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2930,20233159677,2024-05-11,287,8.84845,106676390,37614,2,371.33429437,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2931,20233159677,2024-05-12,308,6.0,105485344,37963,6,383.29,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2932,20233159677,2024-05-13,256,5.986353,110676455,31686,8,365.54974117,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2933,20233159677,2024-05-14,245,6.0,97266847,30007,3,196.94,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2934,20233159677,2024-05-15,58,3.5,41359000,8237,0,224.36,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2935,20233159677,2024-05-16,1,0.0,57735,36,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2936,20233159677,2024-05-17,3,0.0,110591,27,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2937,20233159677,2024-05-18,1,0.0,115351,39,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2938,20233159677,2024-05-19,3,0.0,1330728,24,3,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2939,20233159677,2024-05-20,2,0.0,332029,28,2,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2940,20233159677,2024-05-21,0,0.0,0,20,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2941,20233159677,2024-05-22,2,0.0,130000,14,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2942,20233159677,2024-05-23,0,0.0,29830,33,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2943,20233159677,2024-05-24,2,0.0,137830,30,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2944,20233159677,2024-05-25,1,0.0,27910,36,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2945,20233159677,2024-05-26,4,0.0,241516,35,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2946,20233159677,2024-05-27,0,0.0,18160,19,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2947,20233159677,2024-05-28,0,0.0,22010,34,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2948,20233159677,2024-05-29,2,0.0,357190,40,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2949,20233159677,2024-05-30,2,0.0,179494,28,2,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2950,20233159677,2024-05-31,3,0.0,146454,26,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2951,20233159677,2024-06-01,1,0.0,147753,43,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2952,20233159677,2024-06-02,1,0.0,72602,28,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2953,20233159677,2024-06-03,2,0.0,630015,24,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2954,20233159677,2024-06-04,3,0.0,198701,13,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2955,20233159677,2024-06-05,0,0.0,89437,11,2,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2956,20233159677,2024-06-06,0,0.0,110115,17,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2957,20233159677,2024-06-07,2,0.0,500718,40,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2958,20233159677,2024-06-08,2,0.0,469050,20,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2959,20233159677,2024-06-09,2,0.0,95574,17,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2960,20233159677,2024-06-10,1,0.0,130390,15,4,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2961,20233159677,2024-06-11,1,0.0,20000,11,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2962,20233159677,2024-06-12,2,0.0,69803,29,3,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2963,20233159677,2024-06-13,1,0.0,64380,190,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2964,20233159677,2024-06-14,1,0.0,71690,28,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2965,20233159677,2024-06-15,3,0.0,31610,47,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2966,20233159677,2024-06-16,1,0.0,187434,20,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2967,20233159677,2024-06-17,1,0.0,34398,11,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2968,20233159677,2024-06-18,0,0.0,0,15,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2969,20233159677,2024-06-19,0,0.0,70055,22,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2970,20233159677,2024-06-20,1,0.0,89274,16,2,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2971,20233159677,2024-06-21,1,0.0,110717,24,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2972,20233159677,2024-06-22,1,0.0,302480,20,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2973,20233159677,2024-06-23,0,0.0,4070,22,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2974,20233159677,2024-06-24,0,0.0,580,24,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2975,20233159677,2024-06-25,0,0.0,23520,104,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2976,20233159677,2024-06-26,0,0.0,590,17,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2977,20233159677,2024-06-27,3,0.0,102250,29,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2978,20233159677,2024-06-28,0,0.0,2710,10,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2979,20233159677,2024-06-29,1,0.0,50950,23,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2980,20233159677,2024-06-30,1,0.0,279999,21,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2981,20233159677,2024-07-01,0,0.0,288193,36,3,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2982,20233159677,2024-07-02,0,0.0,78510,11,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2983,20233159677,2024-07-03,1,0.0,37549,16,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2984,20233159677,2024-07-04,0,0.0,17967,14,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2985,20233159677,2024-07-05,0,0.0,18814,38,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2986,20233159677,2024-07-06,1,0.0,35448,25,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2987,20233159677,2024-07-07,2,0.0,447053,35,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2988,20233159677,2024-07-08,1,0.0,184190,89,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2989,20233159677,2024-07-09,3,0.0,4619230,68,2,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2990,20233159677,2024-07-10,3,0.0,400258,76,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2991,20233159677,2024-07-11,3,0.0,992070,154,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2992,20233159677,2024-07-12,2,0.0,487580,168,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2993,20233159677,2024-07-13,4,0.0,2203454,133,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2994,20233159677,2024-07-14,7,0.0,2467739,212,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2995,20233159677,2024-07-15,4,0.0,2668794,233,11,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2996,20233159677,2024-07-16,3,0.0,1163296,79,3,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2997,20233159677,2024-07-17,1,0.0,1085139,131,7,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2998,20233159677,2024-07-18,1,0.0,822805,179,2,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
2999,20233159677,2024-07-19,3,0.0,891120,177,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3000,20233159677,2024-07-20,5,0.0,2660000,288,9,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3001,20233159677,2024-07-21,3,0.0,1624894,215,8,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3002,20233159677,2024-07-22,4,0.0,1654312,250,2,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3003,20233159677,2024-07-23,6,0.0,3312083,464,4,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3004,20233159677,2024-07-24,4,0.0,2410003,160,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3005,20233159677,2024-07-25,5,0.0,1200000,45,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3006,20233159677,2024-07-26,0,0.0,0,36,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3007,20233159677,2024-07-27,1,0.0,10000,40,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3008,20233159677,2024-07-28,3,0.0,350000,73,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3009,20233159677,2024-07-29,0,0.0,1926,63,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3010,20233159677,2024-07-30,2,0.0,60000,58,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3011,20233159677,2024-07-31,2,0.0,120000,21,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3012,20233159677,2024-08-01,0,0.0,0,92,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3013,20233159677,2024-08-02,13,0.0,1663844,187,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3014,20233159677,2024-08-03,8,0.0,1130000,102,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3015,20233159677,2024-08-04,7,0.0,2466325,102,2,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3016,20233159677,2024-08-05,6,0.0,661936,120,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3017,20233159677,2024-08-06,4,0.0,915216,113,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3018,20233159677,2024-08-07,9,0.0,912075,115,1,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3019,20233159677,2024-08-08,5,0.0,350000,50,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3020,20233159677,2024-08-09,0,0.0,0,1,0,0.0,PERFORMANCE_MAX,400.0,Pmax_Campaign_06
3021,20437094522,2024-01-01,1,0.0,268223,105,9,0.0,VIDEO,2.0,Video_Campaign_03
3022,20437094522,2024-01-02,0,0.0,251895,40,2,0.0,VIDEO,2.0,Video_Campaign_03
3023,20437094522,2024-01-03,0,0.0,129766,50,2,0.0,VIDEO,2.0,Video_Campaign_03
3024,20437094522,2024-01-04,0,0.0,186912,58,3,0.0,VIDEO,2.0,Video_Campaign_03
3025,20437094522,2024-01-05,0,0.0,98340,44,0,0.0,VIDEO,2.0,Video_Campaign_03
3026,20437094522,2024-01-06,0,0.0,16634846,69,1,0.0,VIDEO,2.0,Video_Campaign_03
3027,20437094522,2024-01-07,0,0.0,119932,36,4,0.0,VIDEO,2.0,Video_Campaign_03
3028,20437094522,2024-01-08,1,0.0,138119,82,33,0.0,VIDEO,2.0,Video_Campaign_03
3029,20437094522,2024-01-09,1,0.0,187809,49,3,0.0,VIDEO,2.0,Video_Campaign_03
3030,20437094522,2024-01-10,0,0.0,125213,64,12,0.0,VIDEO,2.0,Video_Campaign_03
3031,20437094522,2024-01-11,0,0.0,93265,35,2,0.0,VIDEO,2.0,Video_Campaign_03
3032,20437094522,2024-01-12,0,0.0,191640,47,0,0.0,VIDEO,2.0,Video_Campaign_03
3033,20437094522,2024-01-13,3,0.0,149657,49,1,0.0,VIDEO,2.0,Video_Campaign_03
3034,20437094522,2024-01-14,12,0.0,1342006,214,18,0.0,VIDEO,2.0,Video_Campaign_03
3035,20437094522,2024-01-15,0,0.0,304254,77,20,0.0,VIDEO,2.0,Video_Campaign_03
3036,20437094522,2024-01-16,1,0.0,143600,145,76,0.0,VIDEO,2.0,Video_Campaign_03
3037,20437094522,2024-01-17,0,0.0,303048,59,1,0.0,VIDEO,2.0,Video_Campaign_03
3038,20437094522,2024-01-18,1,0.0,86111,48,0,0.0,VIDEO,2.0,Video_Campaign_03
3039,20437094522,2024-01-19,0,0.0,60878,50,0,0.0,VIDEO,2.0,Video_Campaign_03
3040,20437094522,2024-01-20,0,0.0,102350,69,0,0.0,VIDEO,2.0,Video_Campaign_03
3041,20437094522,2024-01-21,0,0.0,70080,74,2,0.0,VIDEO,2.0,Video_Campaign_03
3042,20437094522,2024-01-22,0,0.0,92402,33,3,0.0,VIDEO,2.0,Video_Campaign_03
3043,20437094522,2024-01-23,0,0.0,171483,48,5,0.0,VIDEO,2.0,Video_Campaign_03
3044,20437094522,2024-01-24,3,0.0,108640,40,2,0.0,VIDEO,2.0,Video_Campaign_03
3045,20437094522,2024-01-25,1,0.0,313225,67,0,0.0,VIDEO,2.0,Video_Campaign_03
3046,20437094522,2024-01-26,0,0.0,216585,65,5,0.0,VIDEO,2.0,Video_Campaign_03
3047,20437094522,2024-01-27,1,0.0,166193,84,3,0.0,VIDEO,2.0,Video_Campaign_03
3048,20437094522,2024-01-28,0,0.0,103304,50,3,0.0,VIDEO,2.0,Video_Campaign_03
3049,20437094522,2024-01-29,0,0.0,178131,55,2,0.0,VIDEO,2.0,Video_Campaign_03
3050,20437094522,2024-01-30,1,0.0,282046,107,39,0.0,VIDEO,2.0,Video_Campaign_03
3051,20437094522,2024-01-31,2,0.0,130805,62,12,0.0,VIDEO,2.0,Video_Campaign_03
3052,20437094522,2024-02-01,1,0.0,94809,52,4,0.0,VIDEO,2.0,Video_Campaign_03
3053,20437094522,2024-02-02,2,0.0,204901,48,6,0.0,VIDEO,2.0,Video_Campaign_03
3054,20437094522,2024-02-03,1,0.0,83264,56,5,0.0,VIDEO,2.0,Video_Campaign_03
3055,20437094522,2024-02-04,0,0.0,35621,18,2,0.0,VIDEO,2.0,Video_Campaign_03
3056,20437094522,2024-02-05,0,0.0,134136,27,4,0.0,VIDEO,2.0,Video_Campaign_03
3057,20437094522,2024-02-06,0,0.0,59826,34,4,0.0,VIDEO,2.0,Video_Campaign_03
3058,20437094522,2024-02-07,0,0.0,27096,21,0,0.0,VIDEO,2.0,Video_Campaign_03
3059,20437094522,2024-02-08,0,0.0,98777,24,2,0.0,VIDEO,2.0,Video_Campaign_03
3060,20437094522,2024-02-09,0,0.0,99470,26,0,0.0,VIDEO,2.0,Video_Campaign_03
3061,20437094522,2024-02-10,0,0.0,107740,22,0,0.0,VIDEO,2.0,Video_Campaign_03
3062,20437094522,2024-02-11,1,0.0,67581,6,0,0.0,VIDEO,2.0,Video_Campaign_03
3063,20437094522,2024-02-12,0,0.0,52511,3,0,0.0,VIDEO,2.0,Video_Campaign_03
3064,20437094522,2024-02-13,0,0.0,59552,26,12,0.0,VIDEO,2.0,Video_Campaign_03
3065,20437094522,2024-02-14,0,0.0,29713,15,3,0.0,VIDEO,2.0,Video_Campaign_03
3066,20437094522,2024-02-15,0,0.0,62071,9,1,0.0,VIDEO,2.0,Video_Campaign_03
3067,20437094522,2024-02-16,0,0.0,161140,12,0,0.0,VIDEO,2.0,Video_Campaign_03
3068,20437094522,2024-02-17,0,0.0,48280,13,0,0.0,VIDEO,2.0,Video_Campaign_03
3069,20437094522,2024-02-18,0,0.0,92130,15,0,0.0,VIDEO,2.0,Video_Campaign_03
3070,20437094522,2024-02-19,0,0.0,50090,8,0,0.0,VIDEO,2.0,Video_Campaign_03
3071,20437094522,2024-02-20,8,0.0,1288701,129,37,0.0,VIDEO,2.0,Video_Campaign_03
3072,20437094522,2024-02-21,0,0.0,94452,27,1,0.0,VIDEO,2.0,Video_Campaign_03
3073,20437094522,2024-02-22,2,0.0,465840,17,2,0.0,VIDEO,2.0,Video_Campaign_03
3074,20437094522,2024-02-23,0,0.0,44320,18,0,0.0,VIDEO,2.0,Video_Campaign_03
3075,20437094522,2024-02-24,6,0.0,1085724,152,43,0.0,VIDEO,2.0,Video_Campaign_03
3076,20437094522,2024-02-25,3,0.0,198198,42,11,0.0,VIDEO,2.0,Video_Campaign_03
3077,20437094522,2024-02-26,0,0.0,91089,23,0,0.0,VIDEO,2.0,Video_Campaign_03
3078,20437094522,2024-02-27,0,0.0,22960,18,0,0.0,VIDEO,2.0,Video_Campaign_03
3079,20437094522,2024-02-28,0,0.0,21640,16,0,0.0,VIDEO,2.0,Video_Campaign_03
3080,20437094522,2024-02-29,0,0.0,57903,8,0,0.0,VIDEO,2.0,Video_Campaign_03
3081,20437094522,2024-03-01,1,0.0,10300,8,0,0.0,VIDEO,2.0,Video_Campaign_03
3082,20437094522,2024-03-02,0,0.0,18610,9,0,0.0,VIDEO,2.0,Video_Campaign_03
3083,20437094522,2024-03-03,1,0.0,34696,16,1,0.0,VIDEO,2.0,Video_Campaign_03
3084,20437094522,2024-03-04,0,0.0,66978,9,1,0.0,VIDEO,2.0,Video_Campaign_03
3085,20437094522,2024-03-05,0,0.0,23668,18,4,0.0,VIDEO,2.0,Video_Campaign_03
3086,20437094522,2024-03-06,0,0.0,43768,21,2,0.0,VIDEO,2.0,Video_Campaign_03
3087,20437094522,2024-03-07,0,0.0,22810,10,0,0.0,VIDEO,2.0,Video_Campaign_03
3088,20437094522,2024-03-08,0,0.0,10330,5,0,0.0,VIDEO,2.0,Video_Campaign_03
3089,20437094522,2024-03-09,0,0.0,1610,1,0,0.0,VIDEO,2.0,Video_Campaign_03
3090,20437094522,2024-03-10,0,0.0,103160,6,1,0.0,VIDEO,2.0,Video_Campaign_03
3091,20437094522,2024-03-11,0,0.0,23720,8,0,0.0,VIDEO,2.0,Video_Campaign_03
3092,20437094522,2024-03-12,0,0.0,13084,8,1,0.0,VIDEO,2.0,Video_Campaign_03
3093,20437094522,2024-03-13,0,0.0,11232,10,3,0.0,VIDEO,2.0,Video_Campaign_03
3094,20437094522,2024-03-14,0,0.0,1228,4,2,0.0,VIDEO,2.0,Video_Campaign_03
3095,20437094522,2024-03-15,0,0.0,1693,3,1,0.0,VIDEO,2.0,Video_Campaign_03
3096,20437094522,2024-03-16,0,0.0,1920,3,0,0.0,VIDEO,2.0,Video_Campaign_03
3097,20437094522,2024-03-17,0,0.0,14037,6,0,0.0,VIDEO,2.0,Video_Campaign_03
3098,20437094522,2024-03-18,0,0.0,5080,1,0,0.0,VIDEO,2.0,Video_Campaign_03
3099,20437094522,2024-03-19,0,0.0,500,1,0,0.0,VIDEO,2.0,Video_Campaign_03
3100,20437094522,2024-03-20,0,0.0,1340,1,0,0.0,VIDEO,2.0,Video_Campaign_03
3101,20437094522,2024-03-21,0,0.0,0,0,0,0.0,VIDEO,2.0,Video_Campaign_03
3102,20437094522,2024-03-22,0,0.0,3807,9,3,0.0,VIDEO,2.0,Video_Campaign_03
3103,20437094522,2024-03-23,0,0.0,542,5,1,0.0,VIDEO,2.0,Video_Campaign_03
3104,20437094522,2024-03-24,0,0.0,0,0,0,0.0,VIDEO,2.0,Video_Campaign_03
3105,20437094522,2024-03-25,0,0.0,42316,1,0,0.0,VIDEO,2.0,Video_Campaign_03
3106,20437094522,2024-03-26,0,0.0,780,1,0,0.0,VIDEO,2.0,Video_Campaign_03
3107,20437094522,2024-03-27,0,0.0,0,0,0,0.0,VIDEO,2.0,Video_Campaign_03
3108,20437094522,2024-03-28,0,0.0,11300,2,0,0.0,VIDEO,2.0,Video_Campaign_03
3109,20437094522,2024-03-29,0,0.0,10790,2,0,0.0,VIDEO,2.0,Video_Campaign_03
3110,20437094522,2024-03-30,1,0.0,45131,37,21,0.0,VIDEO,2.0,Video_Campaign_03
3111,20437094522,2024-03-31,1,0.0,16228,17,10,0.0,VIDEO,2.0,Video_Campaign_03
3112,20437094522,2024-04-01,0,0.0,12217,1,1,0.0,VIDEO,2.0,Video_Campaign_03
3113,20437094522,2024-04-02,0,0.0,0,0,0,0.0,VIDEO,2.0,Video_Campaign_03
3114,20437094522,2024-04-03,0,0.0,7756,6,1,0.0,VIDEO,2.0,Video_Campaign_03
3115,20437094522,2024-04-04,0,0.0,13442,10,3,0.0,VIDEO,2.0,Video_Campaign_03
3116,20437094522,2024-04-05,0,0.0,45448,28,3,0.0,VIDEO,2.0,Video_Campaign_03
3117,20437094522,2024-04-06,0,0.0,77042,38,5,0.0,VIDEO,2.0,Video_Campaign_03
3118,20437094522,2024-04-07,6,0.0,779194,204,11,0.0,VIDEO,2.0,Video_Campaign_03
3119,20437094522,2024-04-08,6,0.0,481541,175,12,0.0,VIDEO,2.0,Video_Campaign_03
3120,20437094522,2024-04-09,0,0.0,151846,53,4,0.0,VIDEO,2.0,Video_Campaign_03
3121,20437094522,2024-04-10,0,0.0,104174,50,6,0.0,VIDEO,2.0,Video_Campaign_03
3122,20437094522,2024-04-11,0,0.0,47039,34,10,0.0,VIDEO,2.0,Video_Campaign_03
3123,20437094522,2024-04-12,0,0.0,39844,22,2,0.0,VIDEO,2.0,Video_Campaign_03
3124,20437094522,2024-04-13,0,0.0,127252,15,1,0.0,VIDEO,2.0,Video_Campaign_03
3125,20437094522,2024-04-14,0,0.0,146806,20,5,0.0,VIDEO,2.0,Video_Campaign_03
3126,20437094522,2024-04-15,0,0.0,46481,27,1,0.0,VIDEO,2.0,Video_Campaign_03
3127,20437094522,2024-04-16,0,0.0,112995,24,4,0.0,VIDEO,2.0,Video_Campaign_03
3128,20437094522,2024-04-17,1,0.0,152842,24,1,0.0,VIDEO,2.0,Video_Campaign_03
3129,20437094522,2024-04-18,0,0.0,167207,23,3,0.0,VIDEO,2.0,Video_Campaign_03
